id_app,id_genre
226880,7
226960,3
226960,4
226960,0
226980,3
226980,8
226990,3
226990,8
226991,8
226992,3
226992,8
226993,3
226993,8
226994,3
226994,8
226995,3
226995,8
226996,3
226996,8
226997,3
226997,8
226998,3
226998,8
226999,3
226999,8
227000,2
227000,4
226240,1
226240,2
226240,7
226240,4
226240,8
226260,12
226260,16
226260,17
226260,14
226260,18
226280,2
226280,4
226320,1
226320,5
226320,6
226320,7
226350,7
226350,0
226370,7
226370,0
226390,7
226390,0
226490,1
226490,5
226490,6
226540,2
226540,4
225820,1
225820,7
225821,1
225821,7
225822,1
225822,7
225823,1
225823,7
225824,1
225824,7
225825,1
225825,7
225826,1
225826,7
225827,1
225827,7
225828,1
225828,7
225829,1
225829,7
225830,1
225830,7
225831,1
225831,7
225832,1
225832,7
225833,1
225833,7
225834,1
225834,7
225840,1
225840,3
225840,5
225840,4
226120,2
226120,3
226120,4
226120,0
226150,1
226150,4
226150,9
226191,0
225140,1
225160,1
225200,3
225200,8
225260,1
225260,2
225260,0
225270,1
225270,2
225270,0
225280,1
225280,4
225280,7
225300,1
225300,2
225320,1
225320,2
225340,0
225360,1
225360,7
225420,8
225420,0
225424,8
225428,8
225429,8
225430,8
225431,8
225432,8
225434,8
225434,0
225580,1
225600,1
225600,4
225640,7
225700,7
225700,0
225780,1
225780,4
224340,1
224340,9
224340,10
224420,1
224420,2
224420,4
224460,2
224460,4
224462,2
224462,4
224500,4
224500,8
224500,0
224520,4
224580,1
224580,8
224580,0
224640,1
224640,2
224640,0
224640,7
224640,4
224740,4
224740,8
224740,0
224800,1
224800,2
224800,4
224820,1
224820,4
224860,4
224860,0
224900,1
224900,8
224900,0
224920,1
224920,2
224940,1
224940,2
224960,1
224960,2
224980,1
224980,2
225000,1
225000,2
225020,1
225080,1
225080,2
225080,4
225100,1
225100,4
223830,4
223830,8
223830,0
223890,2
223890,4
223920,4
223920,0
224000,5
224000,8
224040,1
224040,2
224040,3
224040,9
224060,1
224140,1
224140,7
224141,1
224141,7
224142,1
224142,7
224143,1
224143,7
224144,1
224144,7
224145,1
224145,7
224160,1
224160,7
224161,1
224161,7
224162,1
224162,7
224163,1
224163,7
224164,1
224164,7
224165,1
224165,7
224166,1
224166,7
224167,1
224167,7
224168,1
224168,7
224180,1
224180,7
224200,1
224200,7
224260,1
224260,5
224260,4
224300,1
224300,2
223330,7
223410,4
223410,6
223410,7
223430,1
223430,2
223430,4
223430,7
223430,8
223450,1
223450,4
223450,9
223490,3
223490,4
223490,7
223490,8
223490,0
223490,15
223510,1
223510,2
223510,4
223591,8
223592,8
223593,8
223594,8
223595,8
223597,8
223598,8
223630,1
223630,5
223630,4
223630,7
223630,0
223650,1
223650,5
223650,6
223670,9
223670,8
223670,10
223710,1
223710,2
223710,4
223730,1
223730,2
223730,4
223732,4
223770,8
223790,1
223792,1
223793,1
222806,1
222807,1
222820,0
222880,1
222880,4
222880,0
222900,1
222900,5
222900,15
222940,1
222980,1
222980,4
222980,7
223090,0
223090,7
223090,4
223100,1
223100,2
223180,0
223220,1
223220,4
223261,1
223261,0
223261,4
223262,1
223262,4
223280,3
223280,4
222603,8
222604,8
222606,8
222607,8
222608,8
222609,8
222610,8
222611,8
222612,8
222613,8
222615,8
222616,8
222617,8
222618,8
222619,8
222621,8
222622,8
222623,8
222624,8
222625,8
222626,8
222627,8
222628,8
222629,8
222630,8
222631,8
222632,8
222633,8
222634,8
222635,8
222636,8
222638,8
222639,8
222640,2
222640,0
222660,1
222660,4
222680,1
222680,4
222680,7
222680,0
222700,21
222700,0
222730,4
222730,8
222730,0
222750,4
222750,8
222750,0
222801,1
222802,1
222804,1
222805,1
222548,8
222549,8
222550,8
222551,8
222554,8
222555,8
222556,8
222557,8
222558,8
222561,8
222562,8
222564,8
222566,8
222567,8
222568,8
222569,8
222570,8
222571,8
222574,8
222575,8
222576,8
222577,8
222578,8
222579,8
222580,8
222581,8
222582,8
222583,8
222584,8
222585,8
222586,8
222587,8
222588,8
222589,8
222590,8
222591,8
222593,8
222594,8
222595,8
222596,8
222598,8
222599,8
222601,8
222602,8
222120,3
222120,8
222121,3
222121,8
222122,3
222122,8
222137,3
222137,8
222138,3
222138,8
222140,1
222140,4
222140,8
222180,1
222180,4
222221,3
222221,0
222222,3
222222,0
222223,3
222223,0
222240,2
222240,4
222280,1
222280,5
222280,6
222280,8
222380,1
222400,1
222420,1
222440,1
222500,1
222500,5
222500,4
222500,9
222520,5
222520,4
222520,6
222520,7
222532,5
222532,7
222532,4
222532,6
222541,8
222542,8
222543,8
222544,8
222545,8
222547,8
222107,3
222107,8
222108,3
222108,8
222109,3
222109,8
222110,3
222110,8
222111,3
222111,8
222112,3
222112,8
222113,3
222113,8
222114,3
222114,8
222115,3
222115,8
222116,3
222116,8
222117,3
222117,8
222118,3
222118,8
222119,3
222119,8
221770,0
221770,4
221829,2
221830,2
221830,4
221910,2
221910,4
222021,1
222068,3
222068,8
221040,1
221040,2
221161,9
221161,10
221162,9
221162,10
221165,9
221165,10
221166,9
221166,10
221167,9
221167,10
221168,9
221168,10
221169,9
221169,10
221180,4
221180,0
221200,11
221220,11
221260,2
221260,3
221260,4
221340,2
221340,3
221380,0
221445,10
221540,4
221540,0
221560,2
221560,3
221560,4
221560,6
221560,7
221560,8
221560,15
221620,1
221620,4
221640,1
221640,4
221660,2
221660,4
221680,3
221680,8
220480,1
220480,4
220640,0
220660,4
220660,0
220700,2
220700,7
220700,12
220700,16
220700,18
220700,22
220720,4
220740,2
220740,4
220760,7
220780,4
220820,1
220820,4
220820,9
220822,1
220822,4
220822,9
220823,1
220823,4
220823,9
220825,1
220825,4
220825,9
220860,1
220860,2
220860,4
220900,1
220900,3
220900,4
220900,0
220960,13
220980,11
220980,16
220980,17
220980,14
221020,4
221020,7
221020,8
221020,0
219630,0
219640,1
219640,4
219680,2
219680,3
219680,4
219700,5
219700,0
219750,4
219750,8
219760,7
219780,7
219800,8
219800,10
219830,1
219830,5
219830,4
219870,5
219870,6
219870,10
219890,2
219890,4
219910,2
219910,4
219950,2
219990,1
219990,2
219990,4
219990,7
220050,1
220090,2
220090,4
220160,1
220160,9
220240,1
220240,2
220260,3
220260,8
220285,3
220285,8
220420,2
220440,1
220440,2
220460,1
220460,4
219134,1
219136,1
219150,1
219150,4
219152,1
219152,4
219190,1
219190,4
219200,1
219200,4
219380,2
219380,4
219440,1
219441,1
219442,1
219443,1
219444,1
219445,1
219446,1
219447,1
219520,0
219520,8
219600,10
218640,23
218640,24
218640,1
218640,2
218640,4
218660,1
218660,2
218660,4
218680,2
218680,3
218680,0
218700,2
218700,3
218740,2
218740,4
218820,1
218820,2
218820,4
218820,7
218843,1
218843,5
218844,1
219030,1
219030,2
219030,7
219070,1
219070,4
219092,1
219097,1
219098,1
219101,1
219103,1
219130,1
219131,1
218170,1
218170,2
218170,5
218170,6
218170,7
218180,1
218180,2
218180,5
218180,6
218180,7
218230,1
218230,5
218230,6
218240,1
218240,5
218240,6
218241,1
218241,5
218241,6
218242,1
218242,5
218242,6
218290,0
218290,4
218290,8
218330,1
218330,5
218330,4
218330,15
218350,2
218350,4
218350,3
218410,4
218410,7
218410,0
218450,5
218450,6
218450,7
218450,0
218461,5
218461,6
218461,7
218461,0
218463,5
218463,6
218463,7
218463,0
218510,4
218510,0
218560,1
218560,7
217690,2
217690,4
217750,1
217750,2
217750,5
217750,6
217750,7
217790,8
217830,2
217860,1
217900,1
217941,1
217961,1
217962,1
218020,0
218020,7
218020,4
218040,4
218040,8
218040,0
218060,1
218060,4
218065,1
218065,4
218090,4
218090,0
218100,4
218100,0
218110,1
218110,4
218110,7
218130,1
218130,3
218130,5
216670,4
216670,0
216690,0
216890,10
216890,0
216910,1
216910,7
216930,3
217060,0
217100,1
217100,2
217100,4
217120,1
217120,15
217140,1
217160,1
217160,3
217200,0
217270,1
217270,4
217270,0
217290,1
217290,4
217290,7
217300,1
217300,4
217300,7
217370,12
217370,16
217370,17
217370,14
217370,18
217390,12
217390,16
217390,17
217390,14
217390,18
217410,12
217410,16
217410,17
217410,14
217410,18
217430,12
217430,16
217430,17
217430,14
217430,18
216414,1
216415,1
216416,1
216417,1
216418,1
216419,1
216420,1
216421,1
215970,8
215970,0
215971,1
215971,8
215971,0
215972,1
215972,8
215972,0
216090,3
216090,4
216090,0
216130,4
216130,0
216172,1
216172,5
216172,4
216172,0
216173,1
216173,5
216173,4
216173,0
216174,1
216174,5
216174,4
216174,0
216210,2
216250,1
216250,7
216260,4
216260,8
216260,10
216290,4
216330,1
216330,2
216332,1
216332,2
216333,1
216333,2
216334,1
216334,2
216335,1
216335,2
216390,4
216390,7
216390,0
216411,1
216412,1
216413,1
215790,3
215790,8
215812,1
215812,2
215812,7
215813,1
215813,2
215813,7
215814,1
215814,2
215814,7
215815,1
215815,2
215815,7
215816,1
215816,2
215816,7
215817,1
215817,2
215817,7
215818,1
215818,2
215818,7
215819,1
215819,2
215819,7
215820,1
215820,2
215820,7
215824,1
215824,2
215824,7
215825,1
215825,2
215825,7
215826,1
215826,2
215826,7
215827,1
215827,2
215827,7
215830,1
215830,5
215830,6
215830,7
215870,5
215870,6
215930,7
215930,0
215314,1
215317,1
215319,1
215370,8
215370,0
215371,8
215371,0
215373,8
215373,0
215390,1
215390,8
215410,1
215410,8
215430,1
215430,8
215431,1
215431,8
215432,1
215432,8
215433,1
215433,8
215434,1
215434,8
215435,1
215435,8
215436,1
215436,8
215450,1
215450,3
215450,4
215470,1
215470,4
215510,2
215510,4
215530,1
215530,2
215530,4
215530,7
215533,1
215533,2
215533,4
215533,7
215534,1
215534,2
215534,4
215534,7
215535,1
215535,2
215535,4
215535,7
215536,1
215536,2
215536,4
215536,7
215550,1
215550,2
215550,4
215550,7
215630,1
215630,2
215630,7
215690,1
215690,4
215710,1
215710,0
215710,3
215770,1
215770,4
215770,0
215772,1
215772,4
215772,0
215020,1
215020,4
215020,0
215080,1
215080,2
215080,3
215080,5
215080,4
215080,6
215080,7
215080,0
215100,5
215100,6
215100,7
215120,5
215120,6
215120,7
215160,2
215180,2
215200,2
215240,1
215241,1
215242,1
215243,1
215244,1
215245,1
215245,2
215246,1
215246,2
215247,1
215247,9
215248,1
215248,2
215249,1
215249,2
215251,1
215251,2
215253,1
215253,2
215255,1
215255,2
215256,1
215256,2
215257,1
215257,2
215258,1
215258,2
215259,1
215259,2
215280,1
215280,2
215280,5
215280,6
215280,7
215301,1
215303,1
215309,1
215310,1
215311,1
214700,2
214700,3
214700,4
214710,1
214710,4
214730,1
214730,2
214730,7
214730,8
214730,0
214770,1
214770,2
214770,4
214830,1
214830,3
214830,7
214850,11
214850,12
214850,16
214850,17
214850,14
214850,18
214870,1
214910,1
214910,8
214930,1
214931,1
214932,1
214933,1
214970,1
214970,4
214980,0
214981,0
214986,0
214987,0
214988,0
214990,0
214991,0
215000,0
215001,0
215002,0
215003,0
215004,0
215005,0
214100,0
214100,4
214100,3
214100,8
214150,4
214150,0
214170,7
214250,1
214250,2
214291,5
214291,1
214292,1
214292,5
214310,1
214310,2
214310,4
214320,1
214320,4
214330,1
214330,4
214331,1
214331,4
214340,2
214340,4
214360,1
214360,4
214360,0
214420,1
214420,5
214420,4
214490,1
214510,1
214510,2
214530,7
214530,0
214550,3
214550,4
214550,8
214550,0
214560,1
214560,2
214560,4
214570,1
214590,1
214590,4
214630,1
214643,1
214649,1
213662,3
213662,5
213662,4
213662,0
213663,3
213663,5
213663,4
213663,0
213664,3
213664,5
213664,4
213664,0
213665,3
213665,5
213665,4
213665,0
213670,1
213670,2
213670,7
213780,1
213780,7
213930,7
213930,0
213174,5
213174,6
213174,7
213176,5
213176,6
213176,7
213178,5
213178,6
213178,7
213179,5
213179,6
213179,7
213230,1
213230,7
213250,1
213250,7
213311,1
213312,1
213330,1
213330,2
213350,1
213390,4
213390,3
213450,4
213450,8
213450,0
213470,4
213490,4
213530,4
213550,3
213550,4
213550,9
213550,10
213610,1
213650,3
213650,5
213650,4
213650,0
213661,3
213661,5
213661,4
213661,0
212560,1
212580,1
212580,2
212601,1
212601,2
212602,1
212602,2
212603,1
212603,2
212604,1
212604,2
212671,1
212672,1
212673,1
212680,4
212680,8
212680,0
212700,1
212700,2
212700,4
212710,1
212710,2
212710,4
212780,4
212780,8
212780,10
212800,1
212800,5
212800,4
212860,4
212860,3
212893,1
212893,2
212894,1
212894,2
213030,4
213030,7
212301,0
212390,1
212390,5
212390,6
212390,7
212410,1
212480,9
212480,10
212500,1
212500,2
212500,5
212500,6
212500,7
211691,1
211692,1
211720,7
211740,1
211740,8
211780,1
211800,3
211800,4
211820,1
211820,2
211820,3
211820,4
211820,7
211900,4
211900,0
211940,8
211940,9
211940,10
211970,9
211990,4
211994,4
212010,1
212010,4
212010,8
212010,0
212030,1
212030,4
212041,1
212041,4
212050,2
212050,4
212110,1
212110,4
212170,1
212170,5
212170,6
212180,1
212180,5
212240,1
212240,5
212240,6
212240,7
212240,0
211120,0
211140,1
211160,1
211160,2
211180,2
211180,3
211180,4
211260,1
211260,4
211262,4
211280,1
211280,4
211340,2
211340,4
211340,7
211360,2
211360,4
211400,1
211400,2
211400,4
211419,4
211420,1
211420,7
211440,4
211580,1
211580,2
211580,4
211580,7
211600,1
211600,8
211670,1
210892,0
210893,0
210894,0
210895,0
210896,0
210897,0
210898,0
210899,0
210900,0
210901,0
210902,0
210903,0
210904,0
210905,0
210906,0
210907,0
210908,0
210931,1
210932,1
210933,1
210934,1
210936,1
210937,1
210938,1
210944,1
210945,1
210950,1
210950,2
210970,2
210970,4
210990,8
210990,10
211001,8
211001,10
211010,1
211010,4
211010,7
210113,1
210170,1
210170,4
210170,0
210190,3
210190,8
210230,2
210290,0
210390,1
210390,2
210390,4
210490,1
210490,0
210490,4
210510,1
210510,0
210510,4
210510,3
210550,3
210561,1
210052,1
210053,1
210054,1
210055,1
210056,1
210057,1
210058,1
210059,1
210060,1
210061,1
210062,1
210063,1
210064,1
210065,1
210066,1
210067,1
210068,1
210069,1
210072,1
210073,1
210074,1
210075,1
210076,1
210077,1
210083,1
210084,1
210085,1
210086,1
210088,1
210089,1
210090,1
210091,1
210092,1
210093,1
210094,1
210095,1
210096,1
210097,1
210098,1
209830,1
209830,2
209830,4
209830,7
209830,8
209850,3
209850,4
209850,0
209870,1
209870,5
209872,1
209872,5
209873,1
209873,5
209874,1
209874,5
209875,21
209875,5
209876,1
209876,5
209877,1
209877,5
209950,3
209950,4
209950,0
210012,1
210013,1
210014,1
210015,1
210016,1
210017,1
210018,1
210019,1
210030,1
210031,1
210032,1
210033,1
210034,1
210035,1
210036,1
210037,1
210038,1
210039,1
210040,1
210041,1
210042,1
210043,1
210044,1
210045,1
210046,1
210047,1
210048,1
210049,1
210050,1
210051,1
209460,1
209520,3
209520,4
209520,9
209540,1
209540,4
209540,8
209545,1
209545,4
209545,8
209546,1
209546,4
209546,8
209548,1
209548,4
209548,8
209610,3
209610,4
209610,8
209630,1
209630,2
209630,4
209650,1
209660,1
209670,1
209670,4
209670,0
209690,0
209690,4
209690,3
209730,1
209730,7
209771,4
209771,0
209772,4
209772,0
209790,4
209790,3
209793,4
209793,3
209801,4
209801,3
209812,0
208981,1
208981,2
209000,1
209000,2
209040,9
209060,1
209060,4
209080,1
209080,2
209080,4
209080,8
209100,1
209120,1
209160,1
209170,1
209190,1
209190,4
209201,1
209201,4
209202,1
209202,4
209230,2
209230,3
209270,4
209270,0
209330,1
209330,2
209330,4
209360,1
209360,4
209370,4
209390,10
209390,0
208750,1
208750,2
208750,4
208750,7
208790,1
208790,2
208791,1
208791,2
208792,1
208792,2
208793,1
208793,2
208801,1
208801,2
208802,1
208802,2
208803,1
208803,2
208804,1
208804,2
208805,1
208805,2
208806,1
208806,2
208807,1
208807,2
208808,1
208808,2
208809,1
208809,2
208810,1
208810,2
208811,1
208811,2
208812,1
208812,2
208813,1
208813,2
208814,1
208814,2
208817,1
208817,2
208818,1
208818,2
208470,1
208470,0
208470,4
208480,2
208491,1
208491,2
208520,8
208520,0
208540,4
208540,7
208540,0
208541,4
208541,7
208541,0
208542,4
208542,7
208542,0
208543,4
208543,7
208543,0
208544,4
208544,7
208544,0
208545,4
208545,7
208545,0
208546,4
208546,7
208546,0
208570,1
208570,2
208575,1
208575,2
208580,7
208600,4
208600,8
208620,2
208620,3
208630,2
208630,3
208640,2
208640,3
208650,1
208650,2
208670,1
208670,2
208690,1
208690,7
208710,1
208710,4
208730,1
208730,7
208740,1
208740,7
208741,1
208741,7
208742,1
208742,7
208318,8
208319,8
208341,8
208342,8
208343,8
208346,8
208347,8
208348,8
208349,8
208350,8
208351,8
208352,8
208353,8
208354,8
208355,8
208356,8
208361,8
208362,8
208363,8
208364,8
208365,8
208366,8
208367,8
208369,8
208370,8
208371,8
208374,8
208375,8
208376,8
208377,8
208378,8
208379,8
208400,4
208400,7
208400,0
208140,0
208200,1
208280,8
208281,8
208282,8
208283,8
208284,8
208286,8
208287,8
208288,8
208289,8
208292,8
208293,8
208294,8
208295,8
208296,8
208298,8
208300,8
208301,8
208302,8
208303,8
208304,8
208306,8
208307,8
207490,1
207490,2
207510,1
207510,2
207530,1
207530,4
207570,4
207570,3
207610,2
207620,2
207650,1
207650,4
207650,0
207655,3
207655,4
207670,4
207670,3
207690,2
207690,3
207690,4
207730,1
207730,0
207750,1
207750,3
207750,4
207790,8
207815,1
207816,1
207816,3
207816,4
207890,8
207890,10
207970,9
208030,1
208030,5
208030,4
208030,8
208110,2
208110,3
207000,1
207000,2
207000,4
207010,1
207010,2
207010,4
207011,1
207011,2
207011,4
207020,9
207040,1
207040,4
207080,4
207100,1
207100,2
207100,3
207100,4
207100,7
207111,9
207112,9
207113,9
207114,9
207130,1
207130,4
207170,2
207170,4
207170,7
207190,1
207190,2
207190,9
207210,10
207221,10
207230,1
207230,5
207230,4
207250,4
207250,0
207320,1
207320,2
207320,7
207350,1
207350,2
207350,7
207420,1
207420,2
207420,4
207430,3
207430,4
207430,7
206610,3
206610,4
206650,1
206650,4
206690,3
206690,4
206690,0
206710,8
206712,8
206714,8
206716,8
206718,8
206720,8
206730,4
206730,3
206760,1
206881,8
206881,0
206882,8
206882,0
206170,3
206170,8
206171,3
206171,8
206172,3
206172,8
206173,3
206173,8
206190,1
206190,4
206190,0
206193,1
206193,4
206193,0
206195,1
206195,4
206195,0
206230,1
206250,1
206250,4
206250,7
206370,1
206370,4
206410,3
206410,0
206415,3
206415,0
206416,3
206416,0
206420,1
206420,2
206440,2
206440,4
206440,7
206450,4
206521,1
206521,2
206521,5
206521,6
206521,7
206522,1
206522,2
206522,5
206522,6
206522,7
205840,2
205870,4
205870,3
205890,2
205890,5
205890,0
205910,4
205930,1
205950,1
205990,0
206020,7
206020,4
206040,7
206040,4
206060,7
206060,4
206088,3
206089,3
206089,8
205230,1
205250,14
205270,14
205330,2
205330,3
205350,1
205370,0
205370,8
205530,4
205530,8
205530,0
205541,0
205541,4
205541,8
205550,1
205550,3
205550,4
205590,1
205590,0
205590,8
205610,1
205610,8
205610,0
205630,8
205630,0
205632,8
205632,0
205633,8
205633,0
205634,8
205634,0
205635,8
205635,0
205636,8
205636,0
205637,8
205637,0
205638,8
205638,0
205650,2
205690,2
205690,4
205700,0
205700,3
205710,5
205710,6
205710,7
205730,1
205730,2
205730,4
205750,1
205750,4
205810,7
205810,8
205810,0
205830,1
205830,3
205830,4
204732,1
204732,2
204732,0
204732,7
204732,4
204734,1
204734,2
204734,0
204734,7
204734,4
204840,1
204840,0
204851,1
204851,0
204860,1
204860,0
204880,1
204880,4
204880,8
204880,0
204900,3
204900,0
204901,3
204901,0
204902,2
204902,3
204902,0
204920,7
204920,0
204980,1
204980,2
205020,2
205020,3
205020,4
205060,1
205060,4
205063,1
205063,4
205070,1
205070,4
205073,1
205073,4
205080,1
205080,4
205083,1
205083,4
205100,1
205100,2
205120,1
205120,4
205140,1
205140,4
205150,1
205150,4
205160,1
205160,4
205170,1
205170,4
204311,1
204311,4
204311,0
204312,1
204312,4
204312,0
204314,1
204314,4
204314,0
204315,1
204315,4
204315,0
204317,1
204317,4
204317,0
204318,1
204318,4
204318,0
204319,1
204319,4
204319,0
204340,1
204340,4
204360,1
204360,2
204360,3
204360,4
204360,7
204371,1
204371,2
204371,3
204371,4
204371,7
204372,1
204372,2
204372,3
204372,4
204372,7
204380,1
204380,4
204380,7
204381,1
204381,4
204381,7
204382,0
204382,7
204382,4
204383,1
204383,4
204383,7
204383,0
204384,7
204384,4
204385,1
204385,4
204385,7
204386,1
204386,7
204386,4
204387,1
204387,7
204387,4
204388,1
204388,4
204388,7
204390,1
204390,4
204440,2
204440,3
204450,1
204510,1
204530,1
204530,4
204530,0
204560,1
204560,7
204560,0
204580,1
204580,3
204610,1
204610,4
204630,1
204630,2
204630,4
204630,9
204010,1
204010,4
204030,1
